date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo,away_elo,venue_altitude_m,home_travel_km,away_travel_km,home_rest_days,away_rest_days,tournament_weight,is_world_cup,is_knockout,is_neutral,outcome,outcome_int,home_form_5,home_gf_5,home_ga_5,away_form_5,away_gf_5,away_ga_5,home_h2h_wr_5,away_h2h_wr_5,home_form_10,home_gf_10,home_ga_10,away_form_10,away_gf_10,away_ga_10,home_h2h_wr_10,away_h2h_wr_10,home_elo_pre,away_elo_pre,elo_diff,elo_home_win_prob,home_fifa_rank,away_fifa_rank,fifa_rank_diff,mkt_home_prob,mkt_draw_prob,mkt_away_prob,home_xg_per_game,away_xg_per_game,diff_xg_per_game,home_xga_per_game,away_xga_per_game,diff_xga_per_game,home_possession_pct,away_possession_pct,home_squad_avg_age,away_squad_avg_age,home_squad_market_value_meur,away_squad_market_value_meur,diff_squad_market_value_meur,home_avg_caps,away_avg_caps,diff_avg_caps,year
2016-02-14 22:30:10.871046883,Mexico,Ecuador,2,3,Africa Cup of Nations,True,1757.6,1734.6,62,5159.0,2833.0,25,15,4,0,1,1,A,2,0.4666666666666667,1.2,0.8,0.8,1.6,1.4,0.0,0.5,0.5333333333333333,1.2,0.9,0.6333333333333333,1.5,1.4,0.0,0.5,1757.6,1734.6,23.0,0.5330513938844411,16,20,4,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.31,1.16,0.15000000000000013,1.09,1.15,-0.05999999999999983,56.0,56.7,27.3,27.6,258.7,186.3,72.39999999999998,41.7,40.2,1.5,2016
2016-02-15 12:08:03.969682595,Australia,Switzerland,1,2,Africa Cup of Nations,True,1722.4,1812.5,80,7169.0,10757.0,37,24,4,0,1,1,A,2,0.5333333333333333,1.4,0.6,0.4666666666666667,1.6,0.8,0.0,0.75,0.6,1.6,0.8,0.5666666666666667,1.7,1.2,0.0,0.75,1722.4,1812.5,-90.09999999999991,0.37316625724237457,25,15,-10,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.15,1.24,-0.09000000000000008,1.12,1.04,0.08000000000000007,56.6,54.1,27.7,26.1,170.5,220.5,-50.0,46.3,46.1,0.19999999999999574,2016
2016-02-16 22:00:12.462864758,Curaçao,Ecuador,0,3,CONCACAF Gold Cup,True,1339.6,1765.0,1242,833.0,7901.0,68,1,4,0,1,1,A,2,0.6,1.0,1.2,0.8,1.8,1.8,0.5,0.5,0.4,0.6,0.9,0.7333333333333333,1.8,1.4,0.5,0.5,1339.6,1765.0,-425.4000000000001,0.07952640232711738,46,20,-26,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.79,1.16,-0.3699999999999999,1.31,1.15,0.16000000000000014,47.3,56.7,27.6,27.6,46.3,186.3,-140.0,29.2,40.2,-11.000000000000004,2016
2016-02-17 02:15:05.477533610,Senegal,Saudi Arabia,4,1,CONCACAF Gold Cup,True,1737.5,1545.1,1632,3989.0,7651.0,6,17,4,0,1,1,H,0,0.8666666666666667,1.8,0.4,0.2,0.8,2.4,0.5,0.5,0.8666666666666667,2.1,0.4,0.36666666666666664,0.7,1.6,0.5,0.5,1737.5,1545.1,192.4000000000001,0.7516708471998365,14,36,22,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.03,0.07000000000000006,1.1,1.19,-0.08999999999999986,55.5,52.9,26.0,26.5,209.5,97.8,111.7,55.7,37.5,18.200000000000003,2016
2016-02-19 15:20:15.409411966,Uzbekistan,South Korea,1,1,CONCACAF Gold Cup,True,1639.2,1729.9,1194,1079.0,5684.0,8,28,4,0,1,1,D,1,0.2,1.6,2.0,0.7333333333333333,1.4,0.4,0.2,0.6,0.13333333333333333,1.0,1.8,0.7333333333333333,1.4,0.5,0.2,0.6,1639.2,1729.9,-90.70000000000005,0.37235870423155715,65,29,-36,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.12,-0.020000000000000018,1.27,1.13,0.14000000000000012,53.1,53.6,30.0,25.4,129.1,189.6,-60.5,39.4,50.9,-11.5,2016
2016-02-21 17:19:20.687947244,Peru,England,0,1,UEFA Nations League,False,1593.3,2057.1,50,474.0,9415.0,16,19,2,0,0,0,A,2,0.4,0.4,1.2,0.6,3.4,1.8,0.25,0.25,0.4,0.8,1.3,0.6,3.0,1.6,0.25,0.25,1593.3,2057.1,-463.79999999999995,0.06477621161122818,37,1,-36,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.07,1.7,-0.6299999999999999,1.23,0.84,0.39,51.3,58.4,27.8,25.9,128.5,368.2,-239.7,51.6,52.5,-0.8999999999999986,2016
2016-02-21 19:57:46.470856386,Saudi Arabia,Morocco,0,4,UEFA Nations League,False,1546.9,1876.4,50,416.0,7856.0,4,8,2,0,0,0,A,2,0.2,1.0,2.6,0.6,1.8,1.8,0.0,1.0,0.26666666666666666,0.7,2.0,0.7,2.1,1.2,0.0,1.0,1546.9,1876.4,-329.5,0.13047624543389852,36,10,-26,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.03,1.25,-0.21999999999999997,1.19,1.12,0.06999999999999984,52.9,57.3,26.5,26.1,97.8,292.5,-194.7,37.5,49.3,-11.799999999999997,2016
2016-02-22 06:32:53.399417820,Qatar,England,0,1,UEFA Nations League,False,1349.5,1932.8,50,219.0,5394.0,20,0,2,0,0,0,A,2,0.2,1.0,1.8,0.8,3.6,1.6,0.0,0.8,0.23333333333333334,0.8,2.0,0.7,3.0,1.3,0.0,0.8571428571428571,1349.5,1932.8,-583.3,0.03364246710155803,54,1,-53,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.79,1.7,-0.9099999999999999,1.36,0.84,0.5200000000000001,48.6,58.4,25.8,25.9,42.1,368.2,-326.09999999999997,38.1,52.5,-14.399999999999999,2016
2016-02-26 07:47:42.081604298,Ivory Coast,Czechia,3,0,UEFA Nations League,False,1619.7,1522.9,50,184.0,11161.0,35,15,2,0,0,0,H,0,0.4666666666666667,1.8,1.8,0.5333333333333333,1.4,1.0,0.2,0.4,0.5666666666666667,1.7,1.4,0.5333333333333333,1.3,1.0,0.2,0.4,1619.7,1522.9,96.79999999999995,0.6358103532173841,30,36,6,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.06,1.07,-0.010000000000000009,1.09,1.21,-0.11999999999999988,54.1,52.6,29.2,25.9,106.9,108.8,-1.8999999999999915,38.3,33.3,5.0,2016
2016-02-27 08:51:24.031508734,Venezuela,Ghana,0,0,UEFA Nations League,False,1535.7,1577.6,50,122.0,3753.0,26,48,2,0,0,0,D,1,0.4,1.2,1.8,0.26666666666666666,0.8,2.2,0.2,0.6,0.36666666666666664,0.8,1.4,0.3333333333333333,1.0,1.7,0.375,0.375,1535.7,1577.6,-41.899999999999864,0.43999168853229026,40,32,-8,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.92,0.99,-0.06999999999999995,1.27,1.21,0.06000000000000005,50.0,52.0,25.9,24.5,88.5,137.3,-48.80000000000001,42.5,46.2,-3.700000000000003,2016
2016-02-27 13:54:17.944162111,Japan,Curaçao,2,0,Confederations Cup,True,1805.8,1243.1,504,9869.0,8208.0,65,10,3,0,1,1,H,0,0.7333333333333333,1.6,0.6,0.6,1.0,1.4,0.4,0.2,0.7333333333333333,1.8,0.5,0.4,0.6,1.1,0.625,0.125,1805.8,1243.1,562.7,0.9622816902781091,15,46,31,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.41,0.79,0.6199999999999999,1.0,1.31,-0.31000000000000005,55.5,47.3,26.9,27.6,246.7,46.3,200.39999999999998,45.1,29.2,15.900000000000002,2016
2016-02-27 22:32:02.558711688,England,South Korea,2,1,Confederations Cup,True,1918.2,1766.0,1152,7084.0,2798.0,5,8,3,0,1,1,H,0,0.8,3.4,1.4,0.7333333333333333,1.4,0.4,0.5,0.5,0.7,2.7,1.2,0.6666666666666666,1.1,0.4,0.5,0.5,1918.2,1766.0,152.20000000000005,0.7060203735990216,1,29,28,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.7,1.12,0.5799999999999998,0.84,1.13,-0.2899999999999999,58.4,53.6,25.9,25.4,368.2,189.6,178.6,52.5,50.9,1.6000000000000014,2016
2016-02-29 08:43:04.389180673,Honduras,Uzbekistan,2,2,Confederations Cup,True,1324.8,1617.4,2221,11946.0,1862.0,41,9,3,0,1,1,D,1,0.06666666666666667,0.6,2.2,0.26666666666666666,1.2,1.4,0.0,1.0,0.13333333333333333,0.7,2.7,0.16666666666666666,1.0,1.7,0.0,1.0,1324.8,1617.4,-292.60000000000014,0.15652150480114846,51,65,14,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.81,1.1,-0.29000000000000004,1.32,1.27,0.050000000000000044,49.4,53.1,26.5,30.0,55.4,129.1,-73.69999999999999,47.8,39.4,8.399999999999999,2016
2016-02-29 18:48:24.723638255,Saudi Arabia,Nigeria,1,4,Confederations Cup,True,1570.0,1723.1,167,8235.0,7713.0,7,19,3,0,1,1,A,2,0.2,0.8,3.0,0.3333333333333333,0.4,1.0,0.0,0.5,0.23333333333333334,0.7,2.4,0.4,0.8,1.4,0.0,0.5,1570.0,1723.1,-153.0999999999999,0.2929054678127572,36,30,-6,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.03,1.14,-0.10999999999999988,1.19,1.13,0.06000000000000005,52.9,55.2,26.5,26.4,97.8,168.1,-70.3,37.5,40.3,-2.799999999999997,2016
2016-02-29 22:39:35.294908333,Switzerland,Cuba,2,0,Friendly,False,1749.8,1293.4,50,42.0,937.0,14,17,1,0,0,0,H,0,0.6666666666666666,2.0,0.6,0.0,0.4,2.8,1.0,0.0,0.5666666666666667,1.7,1.2,0.16666666666666666,0.6,2.2,0.7777777777777778,0.1111111111111111,1749.8,1293.4,456.39999999999986,0.9325948596453721,15,54,39,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.24,0.76,0.48,1.04,1.37,-0.33000000000000007,54.1,46.0,26.1,25.3,220.5,17.5,203.0,46.1,35.8,10.300000000000004,2016
2016-03-01 12:53:26.784189109,South Korea,Venezuela,0,0,Friendly,False,1777.7,1465.6,50,374.0,706.0,2,3,1,0,0,0,D,1,0.5333333333333333,1.2,0.8,0.4666666666666667,1.2,1.6,0.6666666666666666,0.0,0.5666666666666667,1.1,0.6,0.3,0.6,1.3,0.6666666666666666,0.0,1777.7,1465.6,312.10000000000014,0.8577335772281701,21,42,21,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.12,0.92,0.20000000000000007,1.13,1.27,-0.14000000000000012,53.6,50.0,25.4,25.9,189.6,88.5,101.1,50.9,42.5,8.399999999999999,2016
2016-03-01 13:50:23.106478722,Canada,Morocco,0,0,Friendly,False,1693.4,1844.5,50,49.0,6452.0,30,8,1,0,0,0,D,1,0.3333333333333333,1.0,2.6,0.6,2.4,1.8,0.25,0.5,0.36666666666666664,0.9,2.0,0.7,2.4,1.2,0.25,0.5,1693.4,1844.5,-151.0999999999999,0.2952956034729973,34,11,-23,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.14,1.25,-0.1100000000000001,1.13,1.12,0.009999999999999787,54.8,57.3,27.6,26.1,162.4,292.5,-130.1,52.2,49.3,2.9000000000000057,2016
2016-03-01 17:18:06.344667934,Japan,Portugal,1,3,Friendly,False,1777.5,1906.9,50,53.0,1898.0,3,16,1,0,0,0,A,2,0.7333333333333333,1.4,0.4,0.8666666666666667,3.2,0.2,0.0,1.0,0.8,2.0,0.5,0.7666666666666667,2.5,0.9,0.0,1.0,1777.5,1906.9,-129.4000000000001,0.32193657480048377,16,5,-11,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.41,1.7,-0.29000000000000004,1.0,0.72,0.28,55.5,55.5,26.9,26.8,246.7,357.2,-110.5,45.1,56.6,-11.5,2016
2016-03-02 04:50:39.243288601,Croatia,Peru,2,0,Friendly,False,1876.4,1550.0,50,171.0,9912.0,38,9,1,0,0,0,H,0,0.7333333333333333,1.2,0.4,0.4,0.4,0.8,0.3333333333333333,0.3333333333333333,0.8,1.9,0.5,0.4,0.7,0.9,0.3333333333333333,0.3333333333333333,1876.4,1550.0,326.4000000000001,0.8674858117905635,13,30,17,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.25,1.07,0.17999999999999994,1.06,1.23,-0.16999999999999993,54.6,51.3,26.5,27.8,290.8,128.5,162.3,50.6,51.6,-1.0,2016
2016-03-02 12:59:24.515923245,Uruguay,DR Congo,1,1,Friendly,False,1818.0,1464.5,50,72.0,9508.0,55,54,1,0,0,0,D,1,0.8,1.8,0.6,0.26666666666666666,0.6,2.6,0.8,0.0,0.7333333333333333,1.6,0.6,0.2,0.6,2.6,0.8,0.0,1818.0,1464.5,353.5,0.8844139119601887,19,52,33,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.19,0.88,0.30999999999999994,1.01,1.23,-0.21999999999999997,53.7,51.4,24.2,27.0,259.3,66.4,192.9,52.0,36.9,15.100000000000001,2016
2016-03-02 19:18:53.527071371,Austria,United States,0,1,Friendly,False,1879.2,1809.9,50,287.0,4720.0,39,46,1,0,0,0,A,2,0.6666666666666666,1.2,0.2,0.26666666666666666,1.0,1.6,0.2,0.6,0.6,1.2,0.6,0.5333333333333333,1.3,1.1,0.16666666666666666,0.5,1879.2,1809.9,69.29999999999995,0.5984288399339124,12,16,4,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.26,1.32,-0.06000000000000005,1.01,1.07,-0.06000000000000005,60.5,50.7,27.9,26.1,261.5,214.4,47.099999999999994,54.6,41.2,13.399999999999999,2016
2016-03-05 11:57:40.017889590,United States,Cuba,3,1,Friendly,False,1766.2,1317.3,50,133.0,9697.0,2,4,1,0,0,0,H,0,0.26666666666666666,0.4,1.6,0.0,0.4,2.4,1.0,0.0,0.5333333333333333,1.2,1.1,0.13333333333333333,0.5,2.3,1.0,0.0,1766.2,1317.3,448.9000000000001,0.9298296878706508,16,54,38,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.32,0.76,0.56,1.07,1.37,-0.30000000000000004,50.7,46.0,26.1,25.3,214.4,17.5,196.9,41.2,35.8,5.400000000000006,2016
2016-03-06 06:10:58.015237101,Honduras,Ecuador,1,3,Friendly,False,1370.0,1738.0,50,137.0,11478.0,5,18,1,0,0,0,A,2,0.13333333333333333,0.6,2.0,1.0,2.4,1.0,0.0,0.0,0.16666666666666666,0.9,2.5,0.8,2.0,1.3,0.0,0.0,1370.0,1738.0,-368.0,0.10732333999384593,47,27,-20,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.81,1.16,-0.34999999999999987,1.32,1.15,0.17000000000000015,49.4,56.7,26.5,27.6,55.4,186.3,-130.9,47.8,40.2,7.599999999999994,2016
2016-03-06 18:54:01.121188204,Panama,Portugal,0,1,Friendly,False,1302.3,1988.3,50,264.0,8468.0,47,5,1,0,0,0,A,2,0.4666666666666667,0.8,0.8,0.8666666666666667,2.0,0.4,0.5,0.5,0.36666666666666664,1.0,1.4,0.8333333333333334,2.4,0.6,0.5,0.5,1302.3,1988.3,-686.0,0.018910739908896634,53,5,-48,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.76,1.7,-0.94,1.3,0.72,0.5800000000000001,46.9,55.5,25.9,26.8,26.9,357.2,-330.3,32.7,56.6,-23.9,2016
2016-03-09 11:47:35.670153227,Canada,Cabo Verde,3,1,Friendly,False,1669.9,1425.8,50,58.0,3193.0,7,131,1,0,0,0,H,0,0.3333333333333333,0.6,2.2,0.2,0.6,2.0,0.6,0.2,0.3,0.8,2.0,0.23333333333333334,0.6,1.6,0.6,0.2,1669.9,1425.8,244.10000000000014,0.8030002480102836,34,38,4,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.14,0.95,0.18999999999999995,1.13,1.31,-0.18000000000000016,54.8,47.4,27.6,26.1,162.4,81.7,80.7,52.2,38.9,13.300000000000004,2016
2016-03-10 01:50:53.318831379,Uzbekistan,England,0,0,Friendly,False,1628.4,2007.7,50,196.0,3366.0,9,11,1,0,0,0,D,1,0.3333333333333333,1.6,1.4,0.8,2.2,1.0,0.0,0.8,0.2,1.2,1.8,0.7,2.6,1.2,0.1111111111111111,0.7777777777777778,1628.4,2007.7,-379.29999999999995,0.101248715893422,65,8,-57,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.7,-0.5999999999999999,1.27,0.84,0.43000000000000005,53.1,58.4,30.0,25.9,129.1,368.2,-239.1,39.4,52.5,-13.100000000000001,2016
2016-03-10 05:48:49.744053390,Senegal,Algeria,0,0,Friendly,False,1797.3,1529.1,50,399.0,10384.0,22,25,1,0,0,0,D,1,0.8666666666666667,2.0,0.6,0.26666666666666666,0.6,1.4,1.0,0.0,0.8666666666666667,2.2,0.4,0.4,0.8,1.1,1.0,0.0,1797.3,1529.1,268.20000000000005,0.824028534550483,12,31,19,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,0.9,0.20000000000000007,1.1,1.28,-0.17999999999999994,55.5,50.6,26.0,27.0,209.5,67.9,141.6,55.7,39.8,15.900000000000006,2016
2016-03-10 07:00:52.799927198,Egypt,Ghana,2,0,Friendly,False,1621.3,1630.6,50,493.0,5602.0,87,11,1,0,0,0,H,0,0.4666666666666667,1.0,1.0,0.13333333333333333,0.4,2.2,0.3333333333333333,0.3333333333333333,0.5333333333333333,1.6,0.9,0.3333333333333333,1.0,1.7,0.3333333333333333,0.3333333333333333,1621.3,1630.6,-9.299999999999955,0.48661941973105693,32,37,5,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.03,0.99,0.040000000000000036,1.21,1.21,0.0,54.8,52.0,29.6,24.5,145.4,137.3,8.099999999999994,48.8,46.2,2.5999999999999943,2016
2016-03-11 14:13:22.004470798,Belgium,Austria,5,0,Friendly,False,1932.4,1792.2,50,336.0,3278.0,62,8,1,0,0,0,H,0,0.8666666666666667,1.4,0.4,0.4666666666666667,0.6,0.4,0.75,0.0,0.7666666666666667,1.5,0.6,0.5666666666666667,0.9,0.4,0.75,0.0,1932.4,1792.2,140.20000000000005,0.6914818172105887,10,12,2,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.42,1.26,0.15999999999999992,0.83,1.01,-0.18000000000000005,58.4,60.5,26.8,27.9,323.4,261.5,61.89999999999998,54.6,54.6,0.0,2016
2016-03-11 14:13:35.480948465,Australia,Iraq,1,1,Friendly,False,1686.2,1585.4,50,464.0,2089.0,25,50,1,0,0,0,D,1,0.3333333333333333,1.0,1.0,0.4,0.6,1.2,0.6,0.4,0.6,1.5,0.7,0.23333333333333334,0.4,2.0,0.4444444444444444,0.3333333333333333,1686.2,1585.4,100.79999999999995,0.641125261413342,28,57,29,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.15,0.98,0.16999999999999993,1.12,1.22,-0.09999999999999987,56.6,52.3,27.7,27.1,170.5,105.1,65.4,46.3,50.7,-4.400000000000006,2016
2016-03-11 16:05:46.624842957,Switzerland,Japan,2,0,Friendly,False,1740.0,1798.4,50,498.0,7793.0,10,9,1,0,0,0,H,0,0.6666666666666666,1.8,0.6,0.5333333333333333,1.0,0.8,0.4,0.4,0.5666666666666667,1.5,1.2,0.7,1.8,0.8,0.4,0.4,1740.0,1798.4,-58.40000000000009,0.4167383243748309,22,16,-6,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.24,1.41,-0.16999999999999993,1.04,1.0,0.040000000000000036,54.1,55.5,26.1,26.9,220.5,246.7,-26.19999999999999,46.1,45.1,1.0,2016
2016-03-11 19:37:32.866762593,Chile,Ivory Coast,0,0,Friendly,False,1457.3,1634.8,50,63.0,7508.0,30,14,1,0,0,0,D,1,0.2,1.0,1.6,0.4666666666666667,1.8,1.6,0.6,0.0,0.16666666666666666,1.0,1.8,0.6666666666666666,2.0,1.1,0.5714285714285714,0.14285714285714285,1457.3,1634.8,-177.5,0.2646823538838699,42,28,-14,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.06,0.040000000000000036,1.11,1.09,0.020000000000000018,47.3,54.1,26.7,29.2,57.8,106.9,-49.10000000000001,39.9,38.3,1.6000000000000014,2016
2016-03-13 01:27:42.835657726,Portugal,Ecuador,1,1,Friendly,False,1926.0,1737.8,50,10.0,6316.0,6,6,1,0,0,0,D,1,0.8666666666666667,1.8,0.4,1.0,2.8,1.2,0.75,0.0,0.8333333333333334,2.2,0.4,0.9,2.1,1.1,0.75,0.0,1926.0,1737.8,188.20000000000005,0.747130493001919,5,27,22,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.7,1.16,0.54,0.72,1.15,-0.42999999999999994,55.5,56.7,26.8,27.6,357.2,186.3,170.89999999999998,56.6,40.2,16.4,2016
2016-03-13 16:29:16.612087712,Belgium,Iraq,3,0,Friendly,False,1856.5,1564.4,50,17.0,6678.0,2,2,1,0,0,0,H,0,1.0,2.2,0.2,0.26666666666666666,0.6,1.4,1.0,0.0,0.7666666666666667,1.8,0.5,0.23333333333333334,0.5,2.1,1.0,0.0,1856.5,1564.4,292.0999999999999,0.8430981280587438,10,57,47,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.42,0.98,0.43999999999999995,0.83,1.22,-0.39,58.4,52.3,26.8,27.1,323.4,105.1,218.29999999999998,54.6,50.7,3.8999999999999986,2016
2016-03-13 19:37:21.066575890,Uzbekistan,Egypt,0,0,Friendly,False,1625.8,1625.2,50,392.0,6544.0,3,3,1,0,0,0,D,1,0.4,1.2,0.8,0.4666666666666667,1.2,1.0,0.25,0.5,0.23333333333333334,1.2,1.5,0.5333333333333333,1.5,0.9,0.25,0.5,1625.8,1625.2,0.599999999999909,0.5008634685514937,65,32,-33,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.1,1.03,0.07000000000000006,1.27,1.21,0.06000000000000005,53.1,54.8,30.0,29.6,129.1,145.4,-16.30000000000001,39.4,48.8,-9.399999999999999,2016
2016-03-14 04:09:53.440144831,France,Morocco,0,1,Friendly,False,2005.5,1889.9,50,396.0,10510.0,80,12,1,0,0,0,A,2,0.6666666666666666,2.2,1.0,0.6666666666666666,2.4,1.4,0.8,0.2,0.6666666666666666,1.8,0.9,0.7333333333333333,2.4,1.1,0.7777777777777778,0.2222222222222222,2005.5,1889.9,115.59999999999991,0.6604829384904686,4,11,7,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.86,1.25,0.6100000000000001,0.66,1.12,-0.4600000000000001,56.3,57.3,28.1,26.1,404.4,292.5,111.89999999999998,52.1,49.3,2.8000000000000043,2016
2016-03-16 10:13:13.219893477,Argentina,Iran,1,1,Friendly,False,2077.4,1704.6,50,234.0,2498.0,52,32,1,0,0,0,D,1,0.6,1.4,0.6,0.6666666666666666,1.8,1.2,0.0,1.0,0.6,2.2,0.9,0.4,1.3,1.6,0.0,1.0,2077.4,1704.6,372.8000000000002,0.8952952724130024,6,18,12,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.72,1.01,0.71,0.7,1.21,-0.51,59.3,53.2,27.0,25.9,398.8,178.9,219.9,56.5,47.6,8.899999999999999,2016
2016-03-18 00:41:50.049720477,Jordan,Tunisia,2,2,Friendly,False,1625.8,1551.1,50,378.0,9301.0,41,33,1,0,0,0,D,1,0.26666666666666666,0.6,1.0,0.8,2.0,1.0,0.2,0.8,0.3333333333333333,0.6,1.1,0.6333333333333333,1.4,1.0,0.2,0.8,1625.8,1551.1,74.70000000000005,0.6058755229071793,40,30,-10,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.91,0.96,-0.04999999999999993,1.29,1.31,-0.020000000000000018,51.2,53.2,26.6,25.4,87.5,133.5,-46.0,43.9,45.5,-1.6000000000000014,2016
2016-03-18 04:42:42.577417362,Croatia,Uruguay,6,1,Friendly,False,1862.6,1837.3,50,163.0,5883.0,15,15,1,0,0,0,H,0,0.8666666666666667,1.4,0.2,0.6666666666666666,1.8,0.8,0.4,0.6,0.8,1.9,0.4,0.6666666666666666,1.6,0.7,0.4,0.6,1862.6,1837.3,25.299999999999955,0.5363454072336473,13,19,6,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.25,1.19,0.06000000000000005,1.06,1.01,0.050000000000000044,54.6,53.7,26.5,24.2,290.8,259.3,31.5,50.6,52.0,-1.3999999999999986,2016
2016-03-18 11:16:13.663317389,South Africa,Saudi Arabia,0,1,Friendly,False,1464.2,1560.4,50,367.0,3561.0,61,17,1,0,0,0,A,2,0.5333333333333333,1.0,0.8,0.2,1.0,3.2,0.3333333333333333,0.3333333333333333,0.3,0.7,1.1,0.13333333333333333,0.7,2.8,0.3333333333333333,0.3333333333333333,1464.2,1560.4,-96.20000000000005,0.3649897858396901,37,36,-1,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.91,1.03,-0.12,1.27,1.19,0.08000000000000007,50.1,52.9,24.8,26.5,100.6,97.8,2.799999999999997,37.0,37.5,-0.5,2016
2016-03-18 23:43:32.596292649,Scotland,Venezuela,1,0,Friendly,False,1599.9,1444.0,50,423.0,6556.0,37,17,1,0,0,0,H,0,0.4666666666666667,1.2,1.4,0.3333333333333333,0.6,1.6,0.5,0.0,0.3,0.7,1.3,0.3333333333333333,0.6,1.1,0.5,0.0,1599.9,1444.0,155.9000000000001,0.7104216031820896,36,42,6,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.01,0.92,0.08999999999999997,1.16,1.27,-0.1100000000000001,51.9,50.0,29.3,25.9,100.1,88.5,11.599999999999994,50.8,42.5,8.299999999999997,2016
2016-03-18 23:48:05.164559489,United States,Kenya,8,0,Friendly,False,1767.6,1392.9,50,397.0,1329.0,13,86,1,0,0,0,H,0,0.4666666666666667,0.8,1.4,0.3333333333333333,0.2,1.0,0.2,0.4,0.6333333333333333,1.5,1.0,0.3,0.4,1.0,0.3333333333333333,0.3333333333333333,1767.6,1392.9,374.6999999999998,0.8963161271887979,16,45,29,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.32,0.83,0.4900000000000001,1.07,1.33,-0.26,50.7,45.9,26.1,26.4,214.4,58.0,156.4,41.2,39.3,1.9000000000000057,2016
2016-03-20 07:34:46.372678981,Turkey,Saudi Arabia,1,1,Friendly,False,1739.3,1571.7,50,171.0,5202.0,47,1,1,0,0,0,D,1,0.7333333333333333,1.8,0.6,0.2,0.8,3.0,0.5,0.5,0.5,1.2,0.8,0.2,0.8,2.8,0.5,0.5,1739.3,1571.7,167.5999999999999,0.7240784494562627,23,36,13,0.5111229220413707,0.2579050770888828,0.2291307337044784,1.15,1.03,0.11999999999999988,1.1,1.19,-0.08999999999999986,52.5,52.9,24.6,26.5,188.4,97.8,90.60000000000001,42.6,37.5,5.100000000000001,2016
2016-03-20 14:35:51.253118759,Costa Rica,Canada,0,1,Friendly,False,1359.5,1736.5,50,403.0,5992.0,81,11,1,0,0,0,A,2,0.4,1.4,1.4,0.5333333333333333,1.2,0.6,1.0,0.0,0.23333333333333334,1.1,1.8,0.4,1.0,1.7,1.0,0.0,1359.5,1736.5,-377.0,0.10245988587127619,47,34,-13,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.83,1.14,-0.30999999999999994,1.26,1.13,0.13000000000000012,49.8,54.8,26.8,27.6,71.7,162.4,-90.7,38.5,52.2,-13.700000000000003,2016
2016-03-21 05:14:50.824927989,Bolivia,Egypt,2,2,Friendly,False,1500.0,1616.9,50,260.0,3644.0,35,7,1,0,0,0,D,1,0.5333333333333333,1.2,0.8,0.3333333333333333,0.8,1.0,0.25,0.5,0.4,0.9,1.2,0.4666666666666667,1.0,0.9,0.25,0.5,1500.0,1616.9,-116.90000000000009,0.33784096517751905,45,32,-13,0.5111229220413707,0.2579050770888828,0.2291307337044784,0.84,1.03,-0.19000000000000006,1.3,1.21,0.09000000000000008,52.9,54.8,26.0,29.6,87.4,145.4,-58.0,40.5,48.8,-8.299999999999997,2016
