date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo,away_elo,venue_altitude_m,home_travel_km,away_travel_km,home_rest_days,away_rest_days
2013-08-10 10:23:19.029272472,Egypt,Algeria,1,0,Friendly,False,1651.8,1471.3,50,285.0,7480.0,19,13
2013-08-10 20:10:28.345331834,Switzerland,Norway,3,1,Friendly,False,1804.8,1856.6,50,164.0,6450.0,11,13
2013-08-12 08:43:35.212482422,England,Iraq,4,2,Friendly,False,1965.6,1522.6,50,15.0,7771.0,2,21
2013-08-13 13:23:31.288359890,Jordan,Egypt,0,0,Friendly,False,1570.4,1598.9,50,139.0,8027.0,28,3
2013-08-13 20:03:23.168494206,Honduras,Netherlands,0,1,Friendly,False,1345.9,1891.9,50,235.0,2905.0,34,35
2013-08-13 20:05:49.591939460,Brazil,Iraq,2,0,Friendly,False,1961.1,1582.8,50,50.0,11860.0,32,1
2013-08-15 06:55:54.915062739,Morocco,Indonesia,1,1,Friendly,False,1897.4,1496.4,50,46.0,6995.0,11,15
2013-08-15 23:43:23.229115945,Paraguay,Australia,1,3,Friendly,False,1669.3,1708.0,50,419.0,2373.0,19,31
2013-08-19 18:57:08.802142176,Indonesia,Argentina,0,2,Friendly,False,1424.2,2101.2,50,51.0,8613.0,4,95
2013-08-21 05:52:42.261765479,Curaçao,Haiti,2,0,Friendly,False,1284.5,1319.3,50,125.0,8535.0,16,13
2013-08-21 08:42:10.086732544,South Africa,Indonesia,1,2,FIFA World Cup,True,1543.6,1396.3,1419,9305.0,5498.0,25,1
2013-08-21 14:23:05.030063274,France,Czechia,3,1,FIFA World Cup,True,2062.5,1564.2,724,5315.0,11988.0,54,54
2013-08-21 22:13:22.004802280,Kenya,Curaçao,1,2,FIFA World Cup,True,1299.9,1258.3,104,4269.0,7929.0,41,0
2013-08-22 05:49:26.660019934,Haiti,Paraguay,1,3,FIFA World Cup,True,1306.8,1501.1,1313,3124.0,6452.0,0,6
2013-08-23 03:26:07.592510503,Switzerland,Turkey,1,2,FIFA World Cup,True,1781.6,1679.7,2276,2498.0,1983.0,12,19
2013-08-23 10:54:50.189714366,Bolivia,Belgium,1,1,FIFA World Cup,True,1426.5,1889.3,1512,8506.0,11137.0,49,35
2013-08-23 14:34:08.043196714,Canada,Panama,1,0,FIFA World Cup,True,1584.4,1308.8,1286,9553.0,3998.0,27,59
2013-08-24 13:10:30.839680774,Indonesia,Ghana,2,0,FIFA World Cup,True,1417.1,1530.3,236,7180.0,1341.0,3,25
2013-08-24 15:50:43.077826471,South Korea,Cabo Verde,0,0,FIFA World Cup qualification,False,1669.3,1409.7,50,83.0,8740.0,27,33
2013-08-24 21:59:14.347687153,Bolivia,Japan,1,0,FIFA World Cup qualification,False,1404.6,1794.3,50,460.0,11552.0,1,33
2013-08-26 03:01:58.464838681,Canada,Bolivia,2,1,FIFA World Cup qualification,False,1719.7,1443.6,50,192.0,11173.0,2,1
2013-08-26 05:43:28.558022487,Algeria,Kenya,2,1,FIFA World Cup qualification,False,1521.0,1378.2,50,366.0,6820.0,15,4
2013-08-26 06:50:53.708020288,Switzerland,Cuba,2,0,FIFA World Cup qualification,False,1746.2,1264.3,50,371.0,6342.0,3,30
2013-08-26 07:12:15.677304708,South Korea,Honduras,2,0,FIFA World Cup qualification,False,1709.1,1452.1,50,359.0,5104.0,1,12
2013-08-26 19:15:34.011374491,Mexico,Cabo Verde,3,0,FIFA World Cup qualification,False,1745.4,1473.5,50,490.0,1818.0,30,2
2013-08-26 23:08:45.691672543,Switzerland,South Africa,3,0,FIFA World Cup qualification,False,1769.9,1417.6,50,316.0,11054.0,0,5
2013-08-28 02:08:02.799127738,Egypt,Slovakia,2,0,FIFA World Cup qualification,False,1722.8,1514.4,50,354.0,4972.0,14,23
2013-08-29 01:47:00.760802286,Peru,Ivory Coast,1,0,FIFA World Cup qualification,False,1575.7,1631.2,50,451.0,1957.0,24,19
2013-08-29 18:07:43.010038573,Bolivia,Egypt,0,0,FIFA World Cup qualification,False,1461.3,1663.1,50,343.0,11974.0,3,1
2013-09-02 14:47:22.550210243,Tunisia,Haiti,2,0,FIFA World Cup qualification,False,1573.0,1293.7,50,21.0,1001.0,26,11
2013-09-03 19:01:26.005589886,Iran,Peru,1,0,FIFA World Cup qualification,False,1669.7,1718.8,50,117.0,3292.0,56,5
2013-09-04 11:17:53.949954219,Jordan,Chile,1,1,FIFA World Cup qualification,False,1508.1,1401.2,50,364.0,2816.0,21,61
2013-09-06 15:46:30.233011708,Honduras,Slovakia,1,1,FIFA World Cup qualification,False,1399.8,1583.0,50,338.0,9717.0,11,9
2013-09-07 13:56:59.535197788,United States,Bosnia and Herzegovina,0,0,FIFA World Cup qualification,False,1730.4,1384.1,50,144.0,9162.0,73,31
2013-09-08 06:21:37.785895833,Uzbekistan,Indonesia,1,1,FIFA World Cup qualification,False,1640.1,1513.4,50,479.0,7074.0,29,14
2013-09-09 13:16:51.420858402,Saudi Arabia,Bosnia and Herzegovina,4,1,FIFA World Cup qualification,False,1645.7,1335.0,50,66.0,6150.0,57,1
2013-09-09 21:17:46.357151082,Tunisia,Panama,0,0,FIFA World Cup qualification,False,1545.5,1322.2,50,27.0,11187.0,7,17
2013-09-09 22:47:42.233019747,Australia,Turkey,0,5,FIFA World Cup qualification,False,1677.2,1690.3,50,423.0,2666.0,24,17
2013-09-10 23:57:50.430492693,France,Ghana,6,0,UEFA Euro,True,2018.8,1611.8,191,4590.0,6755.0,20,17
2013-09-11 05:43:35.473423418,Egypt,Trinidad and Tobago,3,0,UEFA Euro,True,1611.1,1262.5,1503,6249.0,2993.0,12,37
2013-09-13 13:02:07.831333412,Switzerland,Panama,2,0,UEFA Euro,True,1717.5,1327.0,2283,3226.0,9815.0,17,3
2013-09-13 14:25:59.238946287,Haiti,Venezuela,1,2,UEFA Euro,True,1345.2,1499.0,1102,5763.0,3530.0,10,46
2013-09-14 06:28:37.732789779,Peru,Honduras,1,1,Copa América,True,1654.5,1368.8,2024,1929.0,7628.0,10,7
2013-09-14 07:45:46.493139212,Costa Rica,Sweden,2,1,Copa América,True,1254.4,1761.5,512,8781.0,11894.0,50,43
2013-09-17 03:38:51.054378081,Colombia,Iraq,4,2,Copa América,True,1841.6,1450.8,1308,4156.0,1971.0,45,34
2013-09-17 04:31:10.599998657,Scotland,Sweden,3,3,Copa América,True,1524.3,1761.2,1658,6961.0,2082.0,66,2
2013-09-17 17:42:13.406603339,Cabo Verde,Ecuador,1,1,AFC Asian Cup,True,1460.6,1687.8,2037,7290.0,6492.0,21,52
2013-09-18 13:35:13.478661434,Qatar,Indonesia,0,4,AFC Asian Cup,True,1306.6,1438.9,2161,3445.0,1717.0,77,10
2013-09-19 01:24:05.877103479,Colombia,Ecuador,0,0,AFC Asian Cup,True,1865.1,1785.6,1693,4744.0,6138.0,1,1
2013-09-19 10:26:13.657934087,Paraguay,France,0,1,Africa Cup of Nations,True,1616.3,2035.2,1060,3703.0,3582.0,28,8
2013-09-20 07:21:44.106549423,Egypt,Iraq,1,0,Africa Cup of Nations,True,1638.6,1453.3,1661,8536.0,10235.0,9,3
2013-09-21 03:28:09.430503539,Portugal,Nigeria,2,1,Africa Cup of Nations,True,1904.7,1715.0,1744,9519.0,4698.0,82,42
2013-09-21 04:21:46.256538775,Ghana,Peru,3,0,Africa Cup of Nations,True,1518.3,1594.5,105,7429.0,11336.0,10,6
2013-09-22 16:43:17.468579210,Jordan,Peru,0,1,CONCACAF Gold Cup,True,1462.2,1591.6,2299,3107.0,8800.0,18,1
2013-09-23 05:39:50.812769329,Kenya,Indonesia,1,0,CONCACAF Gold Cup,True,1286.4,1336.8,1849,1851.0,8694.0,27,4
2013-09-23 08:15:28.599435722,Iran,Kenya,3,0,CONCACAF Gold Cup,True,1689.5,1371.0,2214,2277.0,9431.0,19,0
2013-09-25 01:58:25.414789175,United States,South Africa,3,0,UEFA Nations League,False,1779.5,1461.4,50,82.0,5349.0,17,29
2013-09-25 04:09:06.615812978,Japan,Egypt,1,2,UEFA Nations League,False,1823.9,1673.1,50,26.0,6405.0,31,4
2013-09-25 06:01:28.611083351,Argentina,Ghana,3,1,UEFA Nations League,False,1952.7,1548.5,50,81.0,3338.0,36,4
2013-09-25 15:58:17.582848862,Croatia,Costa Rica,2,0,UEFA Nations League,False,1786.0,1412.1,50,235.0,1249.0,53,11
2013-09-25 20:57:50.427315732,Saudi Arabia,Kenya,0,1,UEFA Nations League,False,1622.5,1386.3,50,290.0,3905.0,16,2
2013-09-26 09:01:32.818881054,Bosnia and Herzegovina,United States,0,1,Confederations Cup,True,1314.7,1832.5,2154,5063.0,1705.0,16,1
2013-09-27 03:50:41.124223076,Ghana,Bosnia and Herzegovina,0,0,Confederations Cup,True,1630.9,1348.3,992,11455.0,2850.0,1,0
2013-09-28 00:46:27.094442870,Norway,Saudi Arabia,1,1,Confederations Cup,True,1788.5,1581.1,1439,10378.0,8195.0,48,2
2013-09-28 08:13:36.789959685,United States,Brazil,3,3,Confederations Cup,True,1783.1,1970.8,12,6750.0,2282.0,1,45
2013-09-28 14:29:01.321731507,Norway,Cuba,3,0,Friendly,False,1900.6,1240.4,50,202.0,10929.0,0,33
2013-09-29 03:10:03.234115049,Uzbekistan,Saudi Arabia,1,2,Friendly,False,1597.4,1527.1,50,399.0,1487.0,20,1
2013-09-29 04:16:47.424745604,Haiti,Scotland,0,2,Friendly,False,1284.3,1501.4,50,62.0,7922.0,15,11
2013-09-29 10:45:50.615087764,Costa Rica,Switzerland,1,1,Friendly,False,1402.7,1764.7,50,263.0,7177.0,3,15
2013-09-29 18:37:45.607375312,Tunisia,France,1,3,Friendly,False,1683.8,1966.9,50,414.0,6927.0,19,10
2013-09-30 14:56:15.883966472,Chile,Croatia,0,0,Friendly,False,1368.8,1885.3,50,248.0,11922.0,26,4
2013-10-02 03:06:59.707478898,Paraguay,Ghana,1,0,Friendly,False,1631.2,1530.4,50,285.0,1458.0,12,4
2013-10-02 08:30:59.721735074,Morocco,Uruguay,4,1,Friendly,False,1880.5,1839.7,50,415.0,8118.0,48,65
2013-10-02 11:37:54.476998929,Mexico,Brazil,2,1,Friendly,False,1737.0,1938.4,50,496.0,8091.0,36,4
2013-10-02 18:11:38.161291430,Ecuador,France,1,4,Friendly,False,1692.2,2075.0,50,125.0,11382.0,13,2
2013-10-04 01:22:37.449068429,Belgium,Senegal,2,0,Friendly,False,1860.8,1813.9,50,225.0,10535.0,41,84
2013-10-05 07:00:04.101358769,Chile,Iraq,0,0,Friendly,False,1422.5,1535.1,50,74.0,6311.0,4,14
2013-10-06 02:24:25.732825289,Slovakia,Argentina,0,1,Friendly,False,1543.3,2005.1,50,290.0,11939.0,29,10
2013-10-07 12:45:09.243680943,Uruguay,Paraguay,1,1,Friendly,False,1763.0,1615.0,50,52.0,7996.0,5,5
2013-10-08 07:42:39.296268798,Mexico,Cuba,2,1,Friendly,False,1865.1,1263.0,50,72.0,1271.0,5,9
2013-10-09 11:09:22.700361670,Haiti,Egypt,0,3,Friendly,False,1197.3,1603.4,50,309.0,2680.0,10,14
2013-10-09 23:40:42.341722732,Brazil,Canada,4,0,Friendly,False,1977.3,1602.9,50,126.0,8635.0,7,44
2013-10-10 06:16:11.926139396,Egypt,Kenya,1,0,Friendly,False,1723.4,1310.2,50,110.0,628.0,0,14
2013-10-12 11:56:50.874173949,Ecuador,Colombia,2,4,Friendly,False,1756.8,1816.9,50,447.0,8385.0,9,23
2013-10-13 04:56:08.853990378,Czechia,Turkey,3,2,Friendly,False,1560.9,1663.0,50,48.0,1567.0,52,33
2013-10-15 03:45:03.216900919,Uzbekistan,United States,1,0,Friendly,False,1615.6,1723.1,50,256.0,11777.0,16,16
2013-10-15 16:10:35.873884976,Cabo Verde,Algeria,0,3,Friendly,False,1501.1,1426.8,50,452.0,4655.0,27,50
2013-10-16 01:39:59.746536355,New Zealand,Croatia,0,2,Friendly,False,1395.7,1761.9,50,110.0,3645.0,69,15
2013-10-16 09:24:08.966446467,Scotland,Saudi Arabia,1,1,Friendly,False,1581.4,1587.8,50,3.0,11715.0,17,17
2013-10-17 03:47:26.450351670,Australia,Ivory Coast,1,2,Friendly,False,1735.5,1566.5,50,270.0,4580.0,37,49
2013-10-18 07:36:34.664716870,Belgium,Qatar,4,1,Friendly,False,1875.5,1352.8,50,340.0,5085.0,14,29
2013-10-18 09:20:00.755821830,Costa Rica,Kenya,1,2,Friendly,False,1434.6,1362.9,50,479.0,1356.0,18,8
2013-10-18 17:57:39.332849804,Costa Rica,Croatia,0,0,Friendly,False,1449.7,1829.6,50,384.0,1243.0,0,2
2013-10-19 01:30:25.296616804,Bosnia and Herzegovina,Slovakia,0,1,Friendly,False,1350.4,1552.8,50,123.0,6505.0,21,12
2013-10-19 04:30:45.993192149,New Zealand,Costa Rica,1,1,Friendly,False,1373.8,1423.1,50,285.0,2781.0,3,0
2013-10-19 22:55:41.735172257,Japan,Peru,2,0,Friendly,False,1791.7,1670.6,50,356.0,9903.0,24,27
2013-10-21 10:15:43.035779703,Japan,Czechia,4,0,Friendly,False,1791.1,1490.1,50,478.0,6350.0,1,8
2013-10-21 10:18:55.965748041,Venezuela,Nigeria,1,1,Friendly,False,1517.6,1612.1,50,349.0,4512.0,37,30
2013-10-24 03:44:38.379045631,Ivory Coast,Kenya,5,3,Friendly,False,1558.6,1367.3,50,439.0,7560.0,6,5
2013-10-24 10:17:28.387817893,Peru,Nigeria,2,2,Friendly,False,1667.6,1701.0,50,15.0,6007.0,4,2
2013-10-24 15:13:08.628685724,Brazil,Venezuela,4,0,Friendly,False,1904.1,1447.6,50,432.0,10912.0,14,3
2013-10-24 16:30:22.554436206,Turkey,Ivory Coast,0,0,Friendly,False,1723.6,1537.3,50,253.0,10585.0,11,0
2013-10-25 06:42:06.800786214,Slovakia,Paraguay,2,0,Friendly,False,1521.0,1623.5,50,440.0,9781.0,6,17
2013-10-25 07:19:59.945729692,Canada,Venezuela,1,0,Friendly,False,1646.5,1408.0,50,400.0,11253.0,15,0
2013-10-25 10:36:22.142532561,Argentina,South Korea,2,3,Friendly,False,2032.1,1762.4,50,329.0,5184.0,19,60
2013-10-25 20:39:15.725563407,Kenya,Switzerland,1,4,Friendly,False,1320.7,1830.9,50,459.0,11773.0,1,26
2013-10-26 02:49:25.398935128,Scotland,Iraq,1,0,Friendly,False,1526.3,1564.3,50,52.0,8523.0,9,20
2013-10-26 04:03:15.861203241,Belgium,Turkey,0,0,Friendly,False,1884.5,1697.3,50,2.0,1064.0,7,1
2013-10-26 21:15:23.065675386,Portugal,Nigeria,2,0,Friendly,False,1936.1,1643.9,50,144.0,5451.0,35,2
2013-10-27 04:42:38.240515509,Austria,Kenya,6,1,Friendly,False,1824.0,1348.6,50,434.0,10002.0,102,1
2013-10-27 14:37:36.025582308,South Korea,Uzbekistan,2,0,FIFA World Cup,True,1690.3,1646.6,837,9926.0,7328.0,2,12
2013-10-28 18:31:31.799768351,Switzerland,Nigeria,0,0,FIFA World Cup,True,1645.1,1632.6,914,2334.0,10704.0,2,1
2013-10-29 04:47:02.497971625,Venezuela,Ghana,0,1,FIFA World Cup,True,1458.9,1598.9,1535,7270.0,8848.0,3,27
2013-10-29 07:41:56.847838608,Morocco,Venezuela,1,2,FIFA World Cup,True,1874.9,1458.3,1304,5460.0,5522.0,26,0
2013-10-29 18:58:03.943683531,Ecuador,Argentina,0,3,FIFA World Cup,True,1687.0,2067.0,1985,2887.0,1957.0,17,4
2013-10-30 09:10:51.259075747,South Korea,Norway,1,1,FIFA World Cup,True,1722.6,1868.3,2057,2759.0,7493.0,2,31
2013-11-01 01:59:34.906165906,South Korea,Turkey,0,0,FIFA World Cup,True,1726.6,1722.1,728,10440.0,4144.0,1,5
2013-11-03 19:34:51.685830476,Bosnia and Herzegovina,Curaçao,1,2,FIFA World Cup,True,1319.7,1338.7,1943,3157.0,9512.0,15,73
2013-11-04 10:20:24.101385822,Norway,Nigeria,3,0,FIFA World Cup qualification,False,1750.6,1747.1,50,318.0,4517.0,5,6
2013-11-04 13:14:28.450299811,Chile,Mexico,0,0,FIFA World Cup qualification,False,1469.5,1832.7,50,440.0,6223.0,30,27
2013-11-04 21:44:47.622346984,Venezuela,Tunisia,2,1,FIFA World Cup qualification,False,1495.2,1563.7,50,99.0,4216.0,6,36
2013-11-05 20:18:35.348946626,New Zealand,DR Congo,1,1,FIFA World Cup qualification,False,1369.3,1370.7,50,65.0,11691.0,17,90
2013-11-06 17:32:15.376151284,Netherlands,Cabo Verde,0,0,FIFA World Cup qualification,False,1929.1,1516.2,50,382.0,10223.0,84,22
2013-11-06 21:40:27.667242362,Croatia,Saudi Arabia,2,2,FIFA World Cup qualification,False,1791.2,1551.9,50,454.0,4464.0,19,21
2013-11-07 13:14:58.439887675,Egypt,New Zealand,1,2,FIFA World Cup qualification,False,1636.7,1350.5,50,75.0,11798.0,28,1
2013-11-09 18:05:09.575626691,Curaçao,Croatia,0,3,FIFA World Cup qualification,False,1289.9,1888.0,50,292.0,10245.0,5,2
2013-11-11 05:02:46.556786200,Turkey,Belgium,0,2,FIFA World Cup qualification,False,1689.2,1852.5,50,189.0,3937.0,10,16
2013-11-11 17:45:52.775588307,Slovakia,Indonesia,1,1,FIFA World Cup qualification,False,1544.4,1446.2,50,111.0,5467.0,17,49
2013-11-12 18:33:19.904221605,Portugal,Mexico,6,0,FIFA World Cup qualification,False,1930.9,1764.7,50,264.0,829.0,16,8
2013-11-12 23:04:17.796663013,Turkey,New Zealand,1,0,FIFA World Cup qualification,False,1720.4,1443.6,50,460.0,8458.0,1,5
2013-11-13 01:07:44.530016100,Algeria,Ecuador,4,2,FIFA World Cup qualification,False,1478.7,1777.5,50,210.0,9174.0,28,14
2013-11-14 01:00:02.164143748,Morocco,Egypt,1,0,FIFA World Cup qualification,False,1937.3,1658.6,50,420.0,1238.0,15,6
2013-11-15 03:58:18.255546512,Switzerland,Czechia,2,2,FIFA World Cup qualification,False,1754.6,1548.5,50,457.0,5431.0,17,24
2013-11-15 06:07:02.728673853,Uzbekistan,Australia,0,2,FIFA World Cup qualification,False,1711.6,1736.8,50,404.0,963.0,18,29
2013-11-16 19:07:32.535600269,Uruguay,Austria,0,3,FIFA World Cup qualification,False,1814.1,1876.9,50,75.0,6410.0,40,20
2013-11-17 08:16:27.786679206,Costa Rica,Senegal,0,0,FIFA World Cup qualification,False,1402.7,1763.3,50,179.0,2953.0,29,44
2013-11-17 23:13:45.551854914,Saudi Arabia,Tunisia,1,1,FIFA World Cup qualification,False,1553.9,1555.0,50,279.0,5703.0,11,13
2013-11-19 14:58:14.967587570,Turkey,Venezuela,1,1,FIFA World Cup qualification,False,1719.3,1511.6,50,288.0,2404.0,6,14
2013-11-21 13:53:22.862438538,Japan,Belgium,3,2,UEFA Euro,True,1878.4,1922.3,1256,3245.0,1852.0,31,10
2013-11-22 03:44:12.150368904,Curaçao,Honduras,1,1,UEFA Euro,True,1276.6,1422.7,1940,10221.0,5322.0,12,68
2013-11-22 09:37:54.627845308,Venezuela,Peru,0,2,UEFA Euro,True,1519.8,1619.6,2098,3437.0,9300.0,2,28
2013-11-22 10:59:05.040779724,Honduras,Germany,0,2,UEFA Euro,True,1433.5,1895.2,245,2985.0,1802.0,0,116
2013-11-22 12:35:18.409923240,Mexico,Ecuador,1,2,Copa América,True,1853.5,1781.2,955,10720.0,10835.0,9,9
2013-11-22 20:13:00.810212427,Saudi Arabia,France,0,3,Copa América,True,1505.1,2001.7,1633,4008.0,11395.0,4,51
2013-11-24 02:31:38.876496031,Cabo Verde,Switzerland,1,2,Copa América,True,1491.7,1791.9,1893,6833.0,6379.0,17,8
2013-11-24 13:38:58.638591689,Mexico,Czechia,0,0,Copa América,True,1854.5,1472.6,1579,3011.0,2730.0,2,9
2013-11-25 16:04:43.563019117,Spain,Scotland,2,2,AFC Asian Cup,True,2022.3,1535.5,1026,4281.0,6314.0,116,30
2013-11-26 05:01:56.802994850,Switzerland,Algeria,0,2,AFC Asian Cup,True,1789.0,1487.4,1640,5583.0,11432.0,2,13
2013-11-26 11:29:42.797278701,Uzbekistan,Turkey,0,1,AFC Asian Cup,True,1638.5,1675.5,1918,9096.0,2720.0,11,6
2013-11-26 13:38:02.456148309,Portugal,Saudi Arabia,3,1,Africa Cup of Nations,True,1934.4,1512.3,567,9995.0,2274.0,13,3
2013-11-27 09:25:43.160926070,Spain,Uruguay,2,1,Africa Cup of Nations,True,1960.0,1816.0,1957,10414.0,10595.0,1,10
2013-12-01 15:47:26.514678487,Belgium,Morocco,1,3,Africa Cup of Nations,True,1890.0,1812.1,1899,11053.0,2657.0,10,17
2013-12-02 11:43:49.229101359,Chile,Kenya,1,1,Africa Cup of Nations,True,1433.4,1451.3,2264,8098.0,8486.0,27,36
2013-12-02 14:10:33.713051557,Cabo Verde,Brazil,0,1,CONCACAF Gold Cup,True,1429.6,1970.9,639,8694.0,7600.0,8,38
2013-12-03 01:14:45.624490829,Haiti,Iraq,0,2,CONCACAF Gold Cup,True,1182.8,1543.3,596,804.0,8834.0,54,37
2013-12-08 12:02:58.792597251,Cuba,Tunisia,0,1,CONCACAF Gold Cup,True,1269.0,1592.8,414,3125.0,1528.0,61,20
2013-12-09 18:13:08.219045554,New Zealand,Bosnia and Herzegovina,0,0,UEFA Nations League,False,1376.1,1280.7,50,221.0,5490.0,26,35
2013-12-10 02:13:24.145233332,Belgium,England,1,1,UEFA Nations League,False,1953.0,2068.3,50,128.0,10783.0,8,119
2013-12-10 12:02:03.771483890,Venezuela,England,1,2,UEFA Nations League,False,1477.2,2025.8,50,339.0,11378.0,18,0
2013-12-10 17:49:44.576541790,Turkey,Algeria,2,0,UEFA Nations League,False,1645.5,1474.5,50,23.0,1910.0,14,14
2013-12-10 19:20:09.525068296,Bolivia,Chile,1,1,UEFA Nations League,False,1365.1,1483.9,50,369.0,10200.0,103,8
2013-12-10 21:25:21.029325409,Honduras,Cuba,0,2,Confederations Cup,True,1392.7,1285.3,1698,7729.0,5587.0,18,2
2013-12-11 01:43:14.113995592,New Zealand,Honduras,1,2,Confederations Cup,True,1382.1,1334.5,2259,11957.0,2947.0,1,0
2013-12-12 11:25:00.898653287,Mexico,Sweden,1,1,Confederations Cup,True,1800.5,1804.0,842,4782.0,10852.0,17,86
2013-12-12 11:44:37.589398653,Germany,Canada,5,0,Confederations Cup,True,1845.3,1644.9,1943,1540.0,8361.0,20,48
2013-12-13 05:59:47.638582708,Australia,Mexico,3,2,Friendly,False,1734.6,1810.2,50,115.0,2421.0,27,0
2013-12-13 16:43:34.592650673,France,Uzbekistan,1,0,Friendly,False,1978.7,1667.6,50,367.0,8101.0,20,17
2013-12-15 17:20:23.811267277,Tunisia,Argentina,1,2,Friendly,False,1583.0,2037.1,50,0.0,9467.0,7,46
2013-12-15 22:12:30.500832105,Mexico,Cuba,3,0,Friendly,False,1802.6,1270.2,50,286.0,9469.0,2,5
2013-12-17 08:26:02.275186873,Portugal,Iran,0,1,Friendly,False,1933.0,1681.6,50,210.0,9273.0,20,85
2013-12-18 02:04:39.597191752,Jordan,Colombia,0,2,Friendly,False,1520.0,1808.4,50,23.0,2299.0,86,66
2013-12-18 23:47:42.879390922,Argentina,Curaçao,2,0,Friendly,False,2013.5,1302.5,50,212.0,5291.0,3,26
2013-12-19 03:06:04.391093567,Kenya,France,0,2,Friendly,False,1227.0,2066.8,50,68.0,6667.0,16,5
2013-12-19 10:19:56.890109525,Peru,Slovakia,2,2,Friendly,False,1617.4,1534.0,50,256.0,9292.0,27,37
2013-12-20 16:41:19.129758989,Czechia,Cabo Verde,1,0,Friendly,False,1561.0,1476.1,50,395.0,6077.0,26,18
2013-12-21 03:17:46.902318174,Ghana,Norway,4,1,Friendly,False,1529.2,1835.2,50,280.0,5608.0,52,46
2013-12-21 12:10:21.783592910,Saudi Arabia,Trinidad and Tobago,3,0,Friendly,False,1603.3,1226.2,50,45.0,2145.0,24,101
2013-12-21 20:38:22.719451241,Croatia,Trinidad and Tobago,1,0,Friendly,False,1915.0,1214.0,50,162.0,5836.0,42,0
2013-12-22 04:08:46.762364672,Sweden,Trinidad and Tobago,1,1,Friendly,False,1718.7,1266.0,50,320.0,9407.0,9,0
2013-12-22 10:55:53.587090557,Bosnia and Herzegovina,Tunisia,0,2,Friendly,False,1390.5,1655.9,50,459.0,570.0,12,6
2013-12-24 01:20:41.343670066,Curaçao,Jordan,2,1,Friendly,False,1296.8,1489.1,50,196.0,852.0,5,5
2013-12-25 05:41:57.311678805,Nigeria,Ivory Coast,3,1,Friendly,False,1642.8,1501.0,50,458.0,8944.0,50,61
2013-12-25 09:20:54.565108905,Portugal,Trinidad and Tobago,4,1,Friendly,False,2020.5,1246.4,50,464.0,1423.0,8,3
2013-12-30 02:55:59.329887840,Japan,Saudi Arabia,1,0,Friendly,False,1805.7,1597.4,50,382.0,7177.0,38,8
2013-12-30 14:01:47.872927732,Netherlands,Japan,3,2,Friendly,False,1904.2,1775.6,50,274.0,8695.0,53,0
2013-12-31 10:47:47.212178309,New Zealand,United States,1,1,Friendly,False,1396.9,1819.4,50,248.0,9497.0,20,77
2014-01-04 18:59:03.475223726,Spain,Colombia,2,0,Friendly,False,2047.2,1876.0,50,402.0,11058.0,38,17
2014-01-06 22:36:37.804785173,Spain,Switzerland,6,1,Friendly,False,1977.2,1776.2,50,287.0,7251.0,2,41
2014-01-07 08:17:55.270931009,Curaçao,Haiti,1,0,Friendly,False,1298.3,1238.6,50,145.0,1365.0,14,35
2014-01-07 12:48:03.643054168,Czechia,Senegal,1,3,Friendly,False,1544.6,1859.7,50,26.0,1135.0,17,51
2014-01-07 16:55:26.717183052,Germany,South Africa,3,0,Friendly,False,1983.2,1513.7,50,55.0,6739.0,26,104
2014-01-07 21:05:51.127610376,Spain,Croatia,3,0,Friendly,False,2017.3,1889.7,50,31.0,1742.0,0,17
2014-01-07 23:09:12.454273648,Uruguay,Indonesia,2,0,Friendly,False,1855.2,1437.7,50,392.0,7532.0,41,57
2014-01-09 12:01:22.622336517,DR Congo,Morocco,2,2,Friendly,False,1392.3,1935.6,50,143.0,2070.0,64,38
2014-01-10 02:17:10.479916381,Brazil,England,2,1,Friendly,False,2021.7,1913.6,50,457.0,5612.0,38,30
2014-01-10 08:27:38.181159455,Japan,England,0,6,Friendly,False,1795.6,2079.7,50,345.0,11718.0,10,0
2014-01-11 11:29:37.314861271,Cuba,Nigeria,2,2,Friendly,False,1214.2,1727.2,50,190.0,5977.0,26,17
2014-01-14 01:39:23.800283364,Mexico,Scotland,1,1,Friendly,False,1847.2,1595.7,50,258.0,795.0,29,49
2014-01-14 03:07:22.187822254,Jordan,Colombia,1,0,Friendly,False,1522.5,1839.0,50,409.0,5705.0,21,9
2014-01-14 10:43:55.935068109,Uruguay,Panama,1,0,Friendly,False,1801.6,1274.7,50,303.0,8488.0,6,122
2014-01-15 14:31:18.606672472,South Africa,Uzbekistan,0,2,Friendly,False,1551.4,1660.8,50,29.0,10106.0,7,32
2014-01-16 04:30:41.416224070,Cabo Verde,England,2,3,Friendly,False,1421.2,1941.4,50,18.0,10308.0,26,5
2014-01-19 08:48:00.188941550,Haiti,Uruguay,0,3,Friendly,False,1310.8,1810.9,50,172.0,10969.0,12,4
2014-01-20 06:29:14.398201078,Uruguay,Turkey,1,1,Friendly,False,1901.0,1678.9,50,149.0,2567.0,0,40
2014-01-20 12:48:17.048002114,Iran,Haiti,2,0,Friendly,False,1702.9,1263.5,50,25.0,1348.0,34,1
2014-01-21 16:50:04.318832412,Bolivia,Costa Rica,0,0,Friendly,False,1447.8,1397.7,50,467.0,10300.0,41,65
2014-01-22 23:23:27.550687862,Ecuador,Iraq,5,1,Friendly,False,1754.1,1577.7,50,71.0,1728.0,61,50
